"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"VÁCLAV HLAVÁČEK","1/9","0",1,"0","73","0%","0%",801
"KAREL LANG","1/9","0",1,"0","30","0%","0%",802
"LUKÁŠ FÍLA","1/9","0",1,"0","34","0%","0%",803
"LUDVÍK LANG","1/9","0",1,"0","63","0%","0%",804
"STANISLAV KOTEN","1/9","0",1,"0","34","0%","0%",805
"MARTIN FÍLA","1/9","0",0,"0","36","0%","0%",806
"BLANKA FIŠEROVÁ","1/9","0",1,"0","44","100%","0%",807
"JOSEF LANG","1/9","0",1,"0","56","0%","0%",808
"MIROSLAV JANČÍK","1/9","0",1,"0","48","0%","0%",809
"VOJTĚCH JANČÍK","1/9","0",0,"0","22","0%","0%",810
"VLASTIMIL KNÍŽE","1/9","0",0,"0","39","0%","0%",811
