"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MILOSLAV MORAVEC","1/7","0",1,"0","58","0%","0%",801
"JOSEF HORNÍ","1/7","0",1,"0","54","0%","0%",802
"JIŘÍ REZEK","1/7","0",0,"0","60","0%","0%",803
"ALEŠ REZEK","1/7","0",0,"0","25","0%","0%",804
"JOSEF SVITÁK","1/7","0",1,"0","36","0%","0%",805
"TOMÁŠ DVOŘÁK","1/7","0",1,"0","41","0%","0%",806
"PETR MORAVEC","1/7","0",1,"0","36","0%","0%",807
"JOSEF VLČEK","1/7","0",1,"0","60","0%","0%",808
"LENKA SVOBODOVÁ","1/7","0",0,"0","30","100%","0%",809
"JIŘÍ HRŇÁK","1/7","0",1,"0","59","0%","0%",810
