"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"VLADIMÍRA TÍKALOVÁ, DIS.","1/7","0",0,"0","36","100%","100%",801
"LUCIE SAMCOVÁ","1/7","0",0,"0","37","100%","0%",802
"FRANTIŠEK TOMAN","1/7","0",0,"0","60","0%","0%",803
"ANNA BEČVÁŘOVÁ","1/7","0",0,"0","59","100%","0%",804
"JANA PEKÁRKOVÁ, DIS.","1/7","0",0,"0","35","100%","100%",805
"VLADISLAV MAJER","1/7","0",0,"0","41","0%","0%",806
"TOMÁŠ HOLÝ, DIS.","1/7","0",1,"0","36","0%","100%",807
"MARTINA ŽILÁKOVÁ","1/7","0",0,"0","42","100%","0%",808
"KAREL ŠAVRDA","1/7","0",0,"0","50","0%","0%",809
"KAREL SKALICKÝ","1/7","0",0,"0","35","0%","0%",810
"MARTIN TÍKAL","1/7","0",0,"0","37","0%","0%",811
"PETR ŘEDINA","1/7","0",0,"0","45","0%","0%",812
