"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MGR. PETR SALÁT, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","36","0%","100%",801
"BOHUMIL NEŠPOR, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","63","0%","0%",802
"MARTIN SÁDECKÝ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","44","0%","0%",803
"DAVID ŠIMEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","35","0%","0%",804
"MILAN TRUHLÁŘ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","36","0%","0%",805
"MARTIN CIBULKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","20","0%","0%",806
"PETR CHADIMA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","38","0%","0%",807
"JOSEF ROMPORTL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","63","0%","0%",808
"PETR BAŤA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","46","0%","0%",809
"JIŘÍ ŠVEC, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","22","0%","0%",810
"PETR POSLUŠNÝ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","45","0%","0%",811
"ING. JITKA DVOŘÁKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","37","100%","100%",812
"JOSEF ŠTĚRBA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","60","0%","0%",813
