"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PETR BELICA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","33","0%","0%",801
"KLIDNÉ ZLONČICE","8/7","0",6,"2","52,4","62%","12%",901
