"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","9/9","9",0,"2","52,1","67%","11%",7
"ANO 2011","8/9","0",0,"0","45,9","12%","0%",768
