"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JIŘÍ BUREŠ, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","57","0%","0%",801
"MARIE HOMOLKOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","39","100%","0%",802
"ZDENĚK JÍROVEC, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","33","0%","0%",803
"NATÁLIE BÍMOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","31","100%","0%",804
"MGR. EVA TUREČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","41","100%","100%",805
"PETR KARÁSEK, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","49","0%","0%",806
"JOLANA PONOCNÁ RYKALOVÁ, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","37","100%","0%",807
"VÁCLAV FRANĚK, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","55","0%","0%",808
"ING. JOSEF FAUL, NEZÁVISLÝ KANDIDÁT","1/11","0",1,"0","31","0%","100%",809
"VLADIMÍR JAKOUBEK, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","33","0%","0%",810
"MIROSLAV JEHLÍK, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","44","0%","0%",811
"MIROSLAV ŠVEJDA, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","50","0%","0%",812
"MICHAL RYNEŠ, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","37","0%","0%",813
"ING. GABRIELA KVĚTONOVÁ VÁVROVÁ, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","37","100%","100%",814
"FRANTIŠEK BRAUNFUCHS, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","40","0%","0%",815
"VÁCLAV PONOCNÝ, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","41","0%","0%",816
"PETR PONOCNÝ, NEZÁVISLÝ KANDIDÁT","1/11","1",0,"0","42","0%","0%",817
"JAROSLAV KVĚTON, NEZÁVISLÝ KANDIDÁT","1/11","0",0,"0","49","0%","0%",818
"ING. FRANTIŠEK RADA, NEZÁVISLÝ KANDIDÁT","1/11","0",1,"0","41","0%","100%",819
