"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"""NEZÁVISLÍ A ODS""","15/15","0",8,"7","44","7%","13%",389
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PRO CHRANČOVICE, CHRÁSTOV, KLENOVICE, KOKOŘOV, POPOVICE, RADIMOVICE A VŠERUBY","15/15","0",2,"13","42,5","40%","20%",901
