"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","8/7","0",5,"3","49,5","50%","0%",7
"NEZÁVISLÍ KANDIDÁTI Z KŘIMOVA A OKOLÍ","9/7","0",4,"5","51,7","33%","0%",901
