"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","10/15","1",0,"3","52,4","70%","40%",1
"KOMUNISTICKÁ STRANA ČECH A MORAVY","8/15","1",0,"1","56","25%","0%",47
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ZA PROSPERITU OBCE","15/15","0",3,"12","36,3","47%","60%",901
"ZA ROZKVĚT OBCE","15/15","0",7,"8","44,3","33%","27%",902
"""PRO DŘEVOHOSTICE""","13/15","0",4,"9","29,2","15%","0%",903
