"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAN VONDÁL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","50","0%","0%",801
"MIROSLAVA AMBROZOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","45","100%","0%",802
"LADISLAV ŽENATÝ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","48","0%","0%",803
"JANA VLACHOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","48","100%","0%",804
"PETR PALÁN, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","31","0%","0%",805
"PETR LETFUS, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","48","0%","0%",806
"EDUARD DOKOUPIL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","0%","0%",807
"ROMAN DOBEŠ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","41","0%","0%",808
"MARTIN CIKÁNEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","30","0%","100%",809
"JIŘÍ CIKÁNEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","58","0%","100%",810
