"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","9/7","7",0,"4","44,2","33%","0%",901
"ČELOŽNICKÉ SDRUŽENÍ KANDIDÁTŮ","6/7","0",0,"0","45,5","50%","0%",902
