"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MICHAL KOČÍ - NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","29","0%","0%",801
"JAROSLAVA KACÁLKOVÁ - NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","42","100%","0%",802
"FRANTIŠEK KNAPOVSKÝ - NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","44","0%","0%",803
"JAN KRČMÁŘ - NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","38","0%","0%",804
"MGR. SOŇA APPLOVÁ - NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","29","100%","100%",805
"ING. MILAN ŠALDA - NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","43","0%","100%",806
"VLADIMÍR STÁREK - NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","49","0%","0%",807
"PETR TOMÁŠ - NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","36","0%","0%",808
"ZDENĚK KACÁLEK - NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","34","0%","0%",809
"JAN MYŠÁK - NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","33","0%","0%",810
