"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"HANA KMOCHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","58","100%","0%",801
"JAROSLAV VANÍK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","64","0%","0%",802
"LUDMILA SRBOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","52","100%","0%",803
"ING. KAREL SRB, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","32","0%","100%",804
"ROSTISLAV SCHREIER, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","52","0%","0%",805
"BC. DANA ZELENKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","55","100%","100%",806
"PAVEL BRZEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","45","0%","0%",807
"PAVLÍNA ZELENKOVÁ, DIS., NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","33","100%","100%",808
"LADISLAV HROMAS, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","53","0%","0%",809
"HANA HOULÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","52","100%","0%",810
"JAROMÍR PROCHÁZKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","70","0%","0%",811
"MARTINA GREGOROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","45","100%","0%",812
"MGR. PETRA RAJMANOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","30","100%","100%",813
"DANA HOUDKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","100%","0%",814
