"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"STAROSTOVÉ A NEZÁVISLÍ","7/7","0",6,"1","42,4","14%","14%",166
"PRO DŽBÁNOV","7/7","0",0,"0","39","57%","0%",901
