"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MIROSLAVA NEČADOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","35","100%","0%",801
"TOMÁŠ MAKOVEC, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","30","0%","0%",802
"JIŘÍ MACHÁČEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","36","0%","0%",803
"HYNEK LICEHAMR, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","31","0%","0%",804
"LUBOŠ JIROUŠEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","35","0%","0%",805
"FRANTIŠEK UHLÍŘ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","66","0%","0%",806
"MIROSLAV TOMEČEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","49","0%","0%",807
"ALENA MACHÁČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","39","100%","0%",808
"JANA KŘÍŽOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","56","100%","0%",809
"ZBYNĚK JIROTA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","0%","0%",810
"FRANTIŠEK MAREDA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","52","0%","0%",811
"FRANTIŠEK MAREDA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","28","0%","0%",812
"JIŘÍ KŘÍŽ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","36","0%","0%",813
"MILOSLAV LICEHAMR, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","35","0%","0%",814
