"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ POLITICKÉHO HNUTÍ ANO 2011 + SPOJIL SOBĚ (SOS)","9/9","0",0,"0","44,1","11%","33%",532
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ SPOJIL NÁŠ SPOLEČNÝ DOMOV","9/9","0",7,"2","50,9","22%","56%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""ZMĚNA""","9/9","3",0,"2","50,9","22%","0%",902
