"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"STRANA SOUKROMNÍKŮ ČESKÉ REPUBLIKY","7/7","0",0,"0","58,7","29%","0%",716
"FRANTIŠEK MATĚJKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","56","0%","0%",801
"FRANTIŠEK TOMEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","66","0%","100%",802
"ING. MIROSLAV PANOCH, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","49","0%","100%",803
"IVA BLECHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","41","100%","0%",804
"IVAN JORDÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","68","0%","0%",805
"JAN ANDĚL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",806
"JAN DROZD, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",807
"LEOŠ JOURA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","38","0%","0%",808
"LUBOŠ HLADEČEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","46","0%","0%",809
"MIROSLAV ANDĚL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","37","0%","0%",810
"HANA ŠÍMOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","58","100%","0%",811
"VLASTIMIL KOUBEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","52","0%","0%",812
"ZDENĚK STEJSKAL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","44","0%","0%",813
"VĚRA BLECHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","61","100%","0%",814
