"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"PAVEL ČAPEK","1/7","0",1,"0","46","0%","0%",801
"MICHAL MINAŘÍK","1/7","0",1,"0","42","0%","0%",802
"LUDĚK VRŠEK","1/7","0",0,"0","40","0%","0%",803
"ANTONÍN HLINKA","1/7","0",1,"0","77","0%","0%",804
"JOSEF MAROUŠEK","1/7","0",0,"0","50","0%","0%",805
"VLASTIMIL HANZAL","1/7","0",0,"0","36","0%","0%",806
"JIŘÍ LENC","1/7","0",0,"0","71","0%","0%",807
"PETR HŘEBÍČEK","1/7","0",0,"0","44","0%","0%",808
"VÁCLAV NOVÁK","1/7","0",1,"0","70","0%","0%",809
"MARTA GRILLOVÁ","1/7","0",0,"0","69","100%","0%",810
"VÁCLAV BENEDIKT","1/7","0",1,"0","62","0%","0%",811
