"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"VÁCLAV KORNHERR, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","36","0%","0%",801
"FRANTIŠEK VOSTOUPAL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","37","0%","0%",802
"ZDENĚK MACHOŇ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","57","0%","0%",803
"JAN PUMPR, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","33","0%","0%",804
"ANNA POSPÍŠILOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","31","100%","0%",805
"JAN POSPÍŠIL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","43","0%","0%",806
"MARTIN VOTRUBA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","41","0%","0%",807
"JAN BOHÁČ, NEZÁVISLÝ KANDIDÁT","1/9","0",2,"-1","44","0%","0%",808
"ROMAN VALEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","46","0%","0%",809
"JAROMÍR ČERNÝ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","51","0%","0%",810
"MILAN KUBŮ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","52","0%","0%",811
"VÁCLAV ČAMRA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","47","0%","0%",812
"JAN BOHÁČ, NEZÁVISLÝ KANDIDÁT","1/9","0",2,"-1","64","0%","0%",813
