"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JOSEF ČIHÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","45","0%","0%",801
"LUDMILA MENGLEROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","59","100%","0%",802
"MIROSLAV ZELENKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","53","0%","0%",803
"ZDENĚK ČANČURA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","55","0%","0%",804
"MIROSLAV PŘIBYL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","47","0%","0%",805
"JIŘÍ HRDLIČKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","0%","0%",806
"JOSEF VALENTA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",807
"JIŘÍ HANZLÍK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","51","0%","0%",808
"JANA ŠOUKALOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","42","100%","0%",809
"TOMÁŠ ZBOŘIL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","43","0%","0%",810
"MIROSLAV HONSA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","49","0%","0%",811
"MARIE PODLAHOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","61","100%","0%",812
"FRANTIŠEK MALECHA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","64","0%","0%",813
"JAROSLAV LIŠKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","62","0%","0%",814
