"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","11/11","0",5,"6","37,2","9%","27%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PRO ÚJEZD - HAUKOVICE - RYBNÍČEK","11/11","0",8,"3","46,9","45%","27%",902
