"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARTINA CACKOVÁ","1/7","0",0,"0","36","100%","0%",801
"VĚRA PAŘÍZKOVÁ","1/7","0",1,"0","52","100%","0%",802
"JAROSLAV DOTLAČIL","1/7","0",0,"0","60","0%","0%",803
"VÁCLAV KRÁL","1/7","0",1,"0","74","0%","0%",804
"LIBUŠE ZSEBŐKOVÁ","1/7","0",0,"0","65","100%","0%",805
"PAVEL JAROSIL","1/7","0",1,"0","70","0%","0%",806
"JIŘÍ JŮZA","1/7","0",1,"0","51","0%","0%",807
"HELENA BAŽANTOVÁ","1/7","0",0,"0","35","100%","0%",808
"ŠTĚPÁN POHL","1/7","0",1,"0","60","0%","0%",809
"IVETA NĚMEČKOVÁ","1/7","0",1,"0","49","100%","0%",810
