"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARIE BENEŠOVÁ","1/7","0",1,"0","75","100%","0%",801
"JIŘÍ SOCHŮREK","1/7","0",0,"0","38","0%","0%",802
"JILJÍ ČMEDLA","1/7","0",1,"0","63","0%","0%",803
"JAROSLAV PRAVEC","1/7","0",1,"0","48","0%","0%",804
"HANA HOSKOVCOVÁ","1/7","0",1,"0","44","100%","0%",805
"JAN TOMAN","1/7","0",0,"0","27","0%","0%",806
"PETR POKORNÝ","1/7","0",1,"0","34","0%","0%",807
"PETR BLAŽEK","1/7","0",0,"0","44","0%","0%",808
"JOSEF KOVÁŘ","1/7","0",1,"0","48","0%","0%",809
"JIŘÍ MALIMÁNEK","1/7","0",1,"0","51","0%","0%",810
