"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KAREL KAMENICKÝ","1/7","0",0,"0","43","0%","0%",801
"MIROSLAV NEVEČEŘAL","1/7","0",0,"0","33","0%","0%",802
"JOSEF SLABÝ","1/7","0",0,"0","39","0%","0%",803
"JOSEF KAMENICKÝ","1/7","0",0,"0","33","0%","0%",804
"ZDENĚK SEIDL","1/7","1",0,"0","54","0%","0%",805
"ING. LUDĚK JINDRA","1/7","0",1,"0","56","0%","0%",806
"MONIKA PROCHÁZKOVÁ","1/7","0",0,"0","38","100%","0%",807
"PETR ŠKODA","1/7","1",0,"0","38","0%","0%",808
"MGR. PAVEL VOSTRČIL","1/7","0",1,"0","45","0%","100%",809
"JAROSLAV LHOTSKÝ","1/7","0",0,"0","45","0%","0%",810
