"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"VĚCI VEŘEJNÉ","15/15","1",1,"7","45,7","73%","0%",144
"KOMUNISTICKÁ STRANA ČECH A MORAVY","15/15","1",1,"8","59,4","33%","20%",47
"ÚSVIT PŘÍMÉ DEMOKRACIE","15/15","0",6,"9","51,1","27%","20%",792
"JINDŘICHOV 2014","15/15","0",9,"6","46,3","33%","13%",901
"OBČANÉ ZA OBNOVU, ROZVOJ A SPOKOJENÝ ŽIVOT V OBCI","15/15","0",7,"8","45","27%","27%",902
