"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"RŮZNÍ SPOLEČNĚ PRO JEDNU OBEC","5/5","2",0,"1","41,6","40%","0%",901
"SPOLU PRO BÍTOV A KONĚPRUSY","6/5","0",3,"3","50","50%","33%",902
