"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ZA OBEC ŠTÍTINU","9/9","0",5,"4","44,6","22%","33%",470
"BC. KAMIL SOJKA","1/9","0",0,"0","43","0%","100%",801
"ZDENĚK ŠIMEČEK","1/9","0",1,"0","67","0%","0%",802
"ŠTÍTINA S OBČANY","9/9","0",3,"6","40,8","33%","44%",901
"KULTURNÍ ŠTÍTINA","9/9","2",0,"4","48,7","33%","33%",902
"ŠTÍTINA PRO VŠECHNY","9/9","0",1,"8","32,9","22%","33%",903
