"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MARIE PETRÁSOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","66","100%","0%",801
"MARTINA HRNČÍŘOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","27","100%","0%",802
"MGR. LADISLAV FILIPI, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","31","0%","100%",803
"JARMILA HANYKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","68","100%","0%",804
"LADISLAV POUL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","36","0%","0%",805
"PETR VONDROVIC, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","58","0%","0%",806
"MILAN ŠTĚPÁNEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","53","0%","0%",807
"JUSTIN SOUKAL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","0%","0%",808
"ROMAN MICHL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","31","0%","0%",809
"MGR.VERONIKA JÍLKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",1,"0","36","100%","100%",810
"PAVEL MACH, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","38","0%","0%",811
"MGR. ZDENĚK DVOŘÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","35","0%","100%",812
"MARIE CACKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","31","100%","0%",813
"LIBOR DVOŘÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","41","0%","0%",814
"ALEŠ MALINSKÝ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","22","0%","0%",815
"MIROSLAV PŘÍVĚTIVÝ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","44","0%","0%",816
