"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAN DANĚK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","27","0%","0%",801
"JIŘÍ CHROMELA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","42","0%","0%",802
"DAVID VRUBL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","31","0%","100%",803
"MARTIN KOVÁŘ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","0%","0%",804
"JARMILA MELICHAŘÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","40","100%","100%",805
"DAVID VYBÍRAL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","39","0%","0%",806
"ONDŘEJ ZUZAŇÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","20","0%","0%",807
"PAVEL POLÁŠEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","48","0%","0%",808
"LUBOMÍR PAVELKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","41","0%","0%",809
"JAKUB VACULÍN, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","34","0%","0%",810
"DALIBOR MARTINÁK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","38","0%","0%",811
"MICHAL LYSÁK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","45","0%","0%",812
"DAVID ČUNEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","25","0%","0%",813
"MIROSLAV KUBÍK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","50","0%","0%",814
"MAREK ZÁTORSKÝ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","41","0%","0%",815
"TOMÁŠ ZAJÍČEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","29","0%","100%",816
"JAN MARTINEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","37","0%","100%",817
