"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTISKÁ STRANA ČECH A MORAVY A NEZÁVISLÍ KANDIDÁTI","15/15","0",6,"9","56,8","67%","0%",387
"""TADY JSME DOMA""","15/15","0",5,"10","33,8","33%","27%",901
"NAŠE VESNICE","15/15","0",5,"10","44,4","40%","13%",902
"ZA VŠECHNY OBCE KRÁSNĚJŠÍ","15/15","0",10,"5","44,5","47%","7%",903
