"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","1/7","0",0,"0","34","100%","100%",7
"PRO OBEC","8/7","3",1,"3","39,2","12%","25%",901
