"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"LEOŠ ADÁMEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","39","0%","0%",801
"LADISLAV BARVÍNEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","57","0%","0%",802
"KAMIL KRUNČÍK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","40","0%","0%",803
"JINDŘIŠKA KUBCOVÁ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","29","100%","0%",804
"STANISLAV KUBEC, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","55","0%","0%",805
"OLDŘICH MORAVEC, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","48","0%","0%",806
"ING. JIŘÍ PETRLÁK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","50","0%","100%",807
"JOSEF ROHLENA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","52","0%","0%",808
"MARTIN ROHLENA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","25","0%","0%",809
"FRANTIŠEK TOMEŠ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","61","0%","0%",810
"BC. PAVEL TREJTNAR, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","29","0%","100%",811
"JAROSLAV KEPRTA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","29","0%","0%",812
"MICHAL MACHEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","27","0%","0%",813
"TOMÁŠ BÁRTA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","45","0%","0%",814
"BOHUMIL JANSA, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","30","0%","0%",815
