"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","3",1,"11","42,1","7%","7%",7
"PRO OBEC RAJHRADICE","15/15","0",11,"4","47,5","27%","47%",901
"SPORTOVCI PRO OBEC RAJHRADICE","12/15","0",4,"8","38,6","8%","0%",902
