"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - OBČANÉ OBCI","9/9","2",8,"0","49,6","33%","11%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - HNUTÍ ZA OBEC","9/9","6",2,"4","44,4","67%","11%",902
