"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","8/7","5",0,"4","42,6","25%","12%",53
"TOP 09","7/7","2",0,"4","41,7","14%","43%",721
