"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"JAROSLAV TROJAN, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","51","0%","0%",801
"FRANTIŠEK KLUZÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","43","0%","0%",802
"LUBOŠ PROCHÁZKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","31","0%","0%",803
"JOSEF KLUZÁK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","43","0%","0%",804
"JAROSLAVA SLABÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","49","100%","0%",805
"MARIE PAVLÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","41","100%","0%",806
"MILADA BAUEROVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","59","100%","0%",807
"MICHAL KREJČÍ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","24","0%","0%",808
"HANA ŠVECOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","66","100%","0%",809
"JITKA MRÁZKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","63","100%","0%",810
