"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ PRO TŘEBENICE,PLEŠICE A CHROUSTOV","9/9","0",9,"0","45,1","22%","11%",901
"DOBROVOLNÍ HASIČI","4/9","0",3,"1","26","0%","25%",902
