"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"""ZA OBEC POHORSKÁ VES""","9/9","3",0,"7","43","56%","11%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - ""ZA POHORSKOU VES PROSPERUJÍCÍ""","9/9","6",0,"1","49,2","44%","11%",902
