"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"HNUTÍ NEZÁVISLÝCH ZA HARMONICKÝ ROZVOJ OBCÍ A MĚST","8/7","4",0,"4","51,1","38%","25%",112
"SDRUŽENÍ OBČANŮ JIŘETÍN POD JEDLOVOU","7/7","0",5,"2","43,4","29%","0%",901
"OBČANSKÉ SDRUŽENÍ PRO JIŘETÍN","9/7","0",5,"4","41,7","0%","22%",902
