"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"VENKOV","9/7","7",0,"2","45,9","11%","11%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","5/7","0",0,"0","29,6","60%","20%",902
