"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ING. FRANTIŠEK DOSPÍŠIL, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","62","0%","100%",801
"HELENA SUDOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","32","100%","0%",802
"MGR. RADOMÍRA LOUKOTOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","48","100%","100%",803
"VLADIMÍR OSTRÝ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","58","0%","0%",804
"PAVEL JANDELKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","59","0%","0%",805
"JAROSLAV MUSIL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","41","0%","0%",806
"MGR. JOSEF HOMOLKA, NEZÁVISLÝ KANDIDÁT","1/7","0",1,"0","41","0%","100%",807
"JIŘÍ LOUKOTA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","24","0%","0%",808
"LUKÁŠ DVOŘÁČEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","27","0%","0%",809
"ALŽBĚTA STÁRKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","43","100%","0%",810
