"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","15/15","6",2,"4","44,2","13%","27%",1
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ","15/15","5",1,"7","41,2","13%","40%",901
