"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","1/5","0",0,"0","31","0%","0%",7
"ZDEŇKA MATYÁŠTÍKOVÁ, NEZÁVISLÝ KANDIDÁT","1/5","1",0,"0","59","100%","0%",801
"ALENA SÝKOROVÁ, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","47","100%","0%",802
"BLANKA PETEROVÁ, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","49","100%","0%",803
"LUBOMÍR VELIKÝ, NEZÁVISLÝ KANDIDÁT","1/5","1",0,"0","55","0%","0%",804
"MARTINA NEČASOVÁ, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","35","100%","0%",805
"ROBERT ŠTELMAK, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","45","0%","0%",806
"ZUZANA ROZSYPALOVÁ, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","53","100%","0%",807
"VLADISLAV TOMOSZEK, NEZÁVISLÝ KANDIDÁT","1/5","1",0,"0","61","0%","0%",808
"VÁCLAV PRUSEK, NEZÁVISLÝ KANDIDÁT","1/5","0",0,"0","64","0%","100%",809
