"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"RADEK KRÁL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","45","0%","0%",801
"JOSEF SÝKORA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","68","0%","0%",802
"JOSEF VEČERKA, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","45","0%","0%",803
"LUKÁŠ NĚMEC, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","35","0%","0%",804
"PETR HAVELKA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","0%","0%",805
"PETRA MAHELOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","34","100%","0%",806
"JANA PTÁČKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","44","100%","0%",807
"MILOSLAV PŘÍHODA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","45","0%","0%",808
"RADEK OCHRANA, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","43","0%","0%",809
"JAN PAVEL, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","28","0%","0%",810
"DANA HAVELKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","100%","0%",811
"MIROSLAV HORŇÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","22","0%","0%",812
"JINDŘICH BARTOŠ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","0%","0%",813
