"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","9/7","1",1,"2","40,8","33%","11%",1
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ ""HASIČI PRO OBEC""","7/7","0",3,"4","44,4","14%","0%",901
"ZA OBEC KRÁSNĚJŠÍ","9/7","0",3,"6","41","11%","33%",902
