"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","8/7","2",2,"2","45,9","25%","75%",1
"KANIČTÍ HASIČI","7/7","0",2,"5","39,7","14%","29%",901
"KANIČTÍ NEZÁVISLÍ","9/7","1",0,"7","49,2","33%","22%",902
