"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","15/15","5",0,"7","55,4","40%","7%",47
"OBČANSKÁ DEMOKRATICKÁ STRANA","15/15","5",0,"7","44,7","53%","13%",53
"NEZÁVISLÍ OBČANÉ","15/15","0",8,"7","39,5","33%","20%",901
