"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"RADOŠOVICE II.","13/13","4",7,"5","44","23%","23%",901
"RADOŠOVICE I.","13/13","5",7,"6","44,9","46%","54%",902
"KAPSOVA LHOTA","13/13","3",0,"5","44","8%","15%",903
"SVARYŠOV-MILÍKOVICE","6/13","0",5,"1","44","0%","0%",904
