"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SNK EVROPŠTÍ DEMOKRATÉ","15/15","5",1,"6","47,9","53%","13%",129
"OBČANSKÁ DEMOKRATICKÁ STRANA","15/15","3",0,"8","41,5","7%","20%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","3",1,"11","44,4","33%","27%",7
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ PRO OBNOVU A ROZVOJ","15/15","0",9,"6","38,7","33%","33%",901
