"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","3/9","0",0,"1","44,7","0%","0%",53
"SDH BOJANOV","9/9","0",6,"3","30,8","11%","22%",901
"RYBÁŘI","6/9","0",3,"3","47,8","0%","0%",902
"HNUTÍ PRO BOJANOV 2014","9/9","0",2,"7","29,7","33%","78%",903
"MĚSTYS BOJANOV","4/9","0",2,"2","48","0%","25%",904
"KOMUNISTICKÁ STRANA ČESKOSLOVENSKA","1/9","0",0,"0","51","0%","100%",93
