"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KŘESŤANSKÁ A DEMOKRATICKÁ UNIE - ČESKOSLOVENSKÁ STRANA LIDOVÁ","13/13","3",0,"10","48,1","31%","15%",1
"KOMUNISTICKÁ STRANA ČECH A MORAVY","8/13","0",3,"5","50,1","38%","25%",47
"NEZÁVISLÍ PRO OBEC CHORNICE","13/13","9",1,"3","46,7","23%","31%",470
"ANO 2011","8/13","0",2,"6","43,5","62%","38%",768
