"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - KRÁSNÁ HORA","9/9","5",0,"3","46,3","11%","44%",901
"SDRUŽENÍ NEZÁVISLÝCH KANDIDÁTŮ - BROUMOVA LHOTA","9/9","2",0,"1","44,8","33%","0%",902
"BEZDĚKÁCI","8/9","0",5,"3","41","25%","25%",903
