"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"BC. VÁCLAV RUSO, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","29","0%","100%",801
"BLANKA ŠEDIVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","56","100%","0%",802
"DANIEL BENÁK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","39","0%","0%",803
"ING. ALENA KOTAŠKOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","35","100%","100%",804
"ING. JIŘÍ ŠIMEK, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","100%",805
"JAN ŠTACKO, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","33","0%","0%",806
"JOSEF JÍROVEC, NEZÁVISLÝ KANDIDÁT","1/7","0",0,"0","40","0%","0%",807
"JOSEF KAČER, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","39","0%","0%",808
"JOSEF KOUPAL, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","60","0%","0%",809
"MAREK PETRÁŠEK, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","29","0%","0%",810
"VÁCLAVA RUSOVÁ, NEZÁVISLÝ KANDIDÁT","1/7","1",0,"0","50","100%","0%",811
