"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"OBČANSKÁ DEMOKRATICKÁ STRANA","15/15","7",0,"7","43,9","27%","27%",53
"ČESKÁ STRANA SOCIÁLNĚ DEMOKRATICKÁ","15/15","1",0,"3","55,1","13%","53%",7
"ANO 2011","15/15","0",8,"7","51,9","60%","33%",768
"PRO PRAHU","15/15","0",2,"13","35","40%","20%",791
"NEZÁVISLÍ","15/15","0",9,"6","51,6","47%","20%",88
