"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"CESTA ZMĚNY","9/7","5",1,"5","48,7","11%","11%",901
"ZA SPLAŠKOVOU KANALIZACI A ČISTIČKU.","4/7","0",3,"1","55","25%","0%",902
