"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"LUBOŠ TRÁVNICKÝ, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","35","0%","0%",801
"LUKÁŠ KOPAL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","32","0%","0%",802
"JAROSLAV KOPAL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","54","0%","0%",803
"MIROSLAV KOPAL, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","51","0%","0%",804
"VÁCLAV MATĚJŮ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","63","0%","0%",805
"JOSEF SPĚŠNÝ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","38","0%","0%",806
"JAROSLAV JONÁŠ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","41","0%","0%",807
"PETR MATĚJŮ, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","39","0%","0%",808
"MICHAL ONDRÁČEK, NEZÁVISLÝ KANDIDÁT","1/9","1",0,"0","36","0%","0%",809
"VLADIMÍR ŠÁMAL, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","36","0%","0%",810
"MARTIN VACEK, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","38","0%","0%",811
"MILAN ZAHRÁDKA, NEZÁVISLÝ KANDIDÁT","1/9","0",0,"0","51","0%","0%",812
