"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"MIROSLAV DOČEKAL","1/7","0",1,"0","52","0%","0%",801
"LIBOR CEJPEK","1/7","0",1,"0","52","0%","0%",802
"RADOMÍR VOCHYÁN","1/7","0",1,"0","48","0%","0%",803
"ADAM CEJPEK","1/7","0",1,"0","29","0%","0%",804
"TOMÁŠ OTOUPAL","1/7","0",1,"0","25","0%","0%",805
"JAROMÍR DUFEK","1/7","0",1,"0","53","0%","0%",806
"MICHAL DUFEK","1/7","0",1,"0","26","0%","0%",807
"MGR. RADKA VAŇKOVÁ","1/7","0",1,"0","28","100%","100%",808
"MILAN JAŠA","1/7","0",0,"0","22","0%","0%",809
"MILOSLAV TVARŮŽEK","1/7","0",1,"0","40","0%","0%",810
"BLANKA BESTVINOVÁ","1/7","0",1,"0","50","100%","0%",811
