"Strana","Počet kandidátů","Mandát obhajuje","Změna strany","Nováčci","Průměrný věk","Podíl žen","Akademický titul","StranaNr"
"KOMUNISTICKÁ STRANA ČECH A MORAVY","9/9","2",0,"3","59,7","0%","0%",47
"ROŽMITÁL I.","9/9","4",2,"1","40","44%","11%",901
"ROŽMITÁL II.","7/9","3",1,"3","46,3","57%","0%",902
